Gene,column,Pearson Correlation,p_value,n,min_score,max_score,minus_log10_p,selected_candidate
CHERP,CHERP (10523),-0.6476632539101635,0.0006225433294869693,24,-2.535698243263412,-0.6501282999405379,3.205830415955577,False
CHKA,CHKA (1119),-0.15434999432421945,0.4714486141095197,24,-1.096598085778722,-0.0383645746110206,0.3265656365954688,False
CHMP2A,CHMP2A (27243),-0.27286446861211144,0.19703610278548936,24,-2.6548185021738826,-1.245346469948235,0.7054541910770692,False
CHMP3,CHMP3 (51652),-0.162827985511813,0.4471337146747231,24,-1.77672428375969,-0.2862554220745035,0.34956258232351933,False
CHMP4B,CHMP4B (128866),0.42222540685343257,0.03985048015434257,24,-2.27310538055452,0.4793233405216826,1.3995664414667355,True
CHMP5,CHMP5 (51510),0.19946924340304284,0.35006282277755646,24,-1.3203466322738937,0.3736044865273299,0.455854009543129,False
CHMP6,CHMP6 (79643),-0.3227204789721274,0.12402624937053591,24,-3.305616569493518,-1.172163772708845,0.9064863894318962,False
CHMP7,CHMP7 (91782),-0.4886387756633349,0.015398935361631476,24,-1.7162222902635116,-0.1540131959425174,1.8125093040045535,False
CHORDC1,CHORDC1 (26973),0.27929761309775764,0.18626323885567386,24,-1.0863346832064475,0.0325857544940398,0.7298728495453987,False
CHTF8,CHTF8 (54921),0.33285728800920084,0.11198933999203492,24,-1.128726351928838,-0.0340739753971827,0.9508233148563269,False
CIAO1,CIAO1 (9391),0.21832163642590566,0.3054164021897596,24,-1.9855757968915315,-0.4371489769063975,0.5151076431498595,False
CIAO2B,CIAO2B (51647),0.05214773507689824,0.8087824563942471,24,-1.9368240189998092,-0.4952371580893553,0.0921682777605332,False
CIAO3,CIAO3 (64428),-0.3811199084743432,0.06613875444711156,24,-2.6912543342102744,-1.2560048007058948,1.1795439881619578,False
CIAPIN1,CIAPIN1 (57019),-0.14160769721631922,0.5092295248022789,24,-1.535198257289001,-0.5524549203777667,0.29308642417199016,False
CINP,CINP (51550),0.0448547762681773,0.8351381810602191,24,-1.3400543915956145,-0.3108050672607055,0.07824166067569999,False
CIP2A,CIP2A (57650),0.0595020536854249,0.7824078325472972,24,-1.2309146207418653,0.0092926856581486,0.10656681055296548,False
CIT,CIT (11113),-0.48495897631386997,0.016309833429977744,24,-1.4023931565586496,0.0433076227207625,1.7875504743252004,False
CKAP5,CKAP5 (9793),-0.23406586222934622,0.2709615993253002,24,-3.833301837041422,-1.1634038673557336,0.5670922529736165,False
CKS1B,CKS1B (1163),-0.1156521084210716,0.5992452663929049,23,-1.2276883598524924,-0.2486418321991272,0.22239538789516042,False
CLNS1A,CLNS1A (1207),-0.09966212928366946,0.6431242449246038,24,-1.9411233015956733,-0.5038718483992121,0.19170511778701252,False
CLP1,CLP1 (10978),-0.4020793067609446,0.05144750769807401,24,-2.6900491318906568,-1.5357919100853854,1.2886356591754213,False
CLSPN,CLSPN (63967),-0.1456822701760389,0.4969904954214251,24,-1.6244618239821396,-0.529852776345652,0.30365191675056746,False
CLTC,CLTC (1213),-0.6584039091686693,0.0004691379433485971,24,-2.6046076850532334,-0.1307894171901478,3.32869944038365,False
CMAS,CMAS (55907),-0.34382312161751505,0.09995734919058451,24,-1.3069995994594563,0.0801696306693728,1.0001852696240847,False
CMPK1,CMPK1 (51727),-0.09816454515954968,0.6481466130923574,24,-1.1696233938524878,-0.1816526801704954,0.18832674404471098,False
CMTR1,CMTR1 (23070),0.28664015761088374,0.1744704154030378,24,-1.1710048386400898,-0.1720310672661253,0.7582782049024483,False
CNOT1,CNOT1 (23019),0.054650429244009084,0.7997828787920044,24,-1.4607100076602086,-0.3170294042039085,0.09702789718392262,False
CNOT3,CNOT3 (4849),-0.49052708945681245,0.014947912259235282,24,-2.645735410549769,-0.8956286537682863,1.8254194600224127,False
CNOT7,CNOT7 (29883),-0.02960106375266968,0.8907911241133182,24,-1.123902999908565,-0.1156429831462282,0.050224118948071605,False
CNOT8,CNOT8 (9337),-0.39684365264337285,0.05485343679319798,24,-1.0125281403126034,0.1444342647280429,1.2607961569030859,False
COA7,COA7 (65260),0.05398770859132158,0.8021636366157333,24,-1.0796880477630717,0.0754508541035533,0.09573702918443051,False
COASY,COASY (80347),-0.18518498517859913,0.38631726229490576,24,-1.1230999584476318,-0.1746101597335925,0.4130558853008877,False
COG1,COG1 (9382),-0.18662803419304383,0.3825610849593239,24,-1.050885996557972,-0.1782903614890227,0.41729920954914085,False
COG3,COG3 (83548),0.1515331979106978,0.47967441807111316,24,-1.5423286086006875,-0.4065368203230926,0.3190534426489822,False
COPA,COPA (1314),0.16267659840165088,0.44756198555175214,24,-2.2983197928294703,-1.315168922444757,0.3491468081271923,False
COPB1,COPB1 (1315),-0.22575404813241987,0.28882903112434777,24,-2.9947491330023523,-1.58177189784066,0.5393591565890726,False
COPB2,COPB2 (9276),0.18736043354708692,0.38066268303421813,24,-2.8240320147781084,-1.6155416422190083,0.4194596956749196,False
COPE,COPE (11316),0.46292982469329214,0.022726309614542285,24,-1.712274712922379,0.0612949027329337,1.6434710809561013,True
COPG1,COPG1 (22820),-0.026241550603664177,0.9031251021231289,24,-2.5761172702473765,-0.3390253122018324,0.04425208645442098,False
COPS2,COPS2 (9318),-0.13985526192354858,0.5145381551146571,24,-2.6859253972426327,-0.6385438437906293,0.2885824149902763,False
COPS3,COPS3 (8533),0.19100108218935435,0.3713061652261385,24,-1.0531999828237764,-0.1442103068312376,0.43026783961988874,False
COPS4,COPS4 (51138),-0.12127553928241804,0.572413798921037,24,-1.9892527223403225,-0.2472677920962096,0.24228990544505435,False
COPS5,COPS5 (10987),-0.0237418413653755,0.9123167167035439,24,-3.124779928489525,-0.8499141868818494,0.03985436733110754,False
COPS6,COPS6 (10980),-0.17266459865235284,0.41977544491219476,24,-2.0832697846353345,-0.7812688080744755,0.3769829694006739,False
COPS8,COPS8 (10920),-0.1638456373358101,0.4442604325356709,24,-2.544508909106976,-0.6052272064253998,0.3523623648969421,False
COPZ1,COPZ1 (22818),0.06506438432346578,0.762611516889856,24,-2.185553913223204,-0.6530497633799771,0.11769664033700704,False
COQ4,COQ4 (51117),-0.2807851904746813,0.18383096005784955,24,-1.0301069611707907,0.0834741607887951,0.7355813446910496,False
COX17,COX17 (10063),0.11666520712039714,0.5872060874945919,24,-1.1328329415598466,-0.2079180459265049,0.2312094507902045,False
COX7B,COX7B (1349),-0.19781038387454122,0.35416667658708334,24,-1.1988042815506206,-0.243348353537346,0.45079230383246954,False
CPSF1,CPSF1 (29894),-0.06777513918004807,0.7530152114249186,24,-1.7886831044836526,-0.8661382308385803,0.12319625066360448,False
CPSF2,CPSF2 (53981),-0.28167516074128934,0.18238630704492134,24,-2.003663857599875,-0.8932122415309703,0.7390077701636225,False
CPSF3,CPSF3 (51692),-0.10814028880023252,0.6149819578951953,24,-2.495923528561937,-1.222341889712122,0.21113762520262588,False
CPSF4,CPSF4 (10898),0.042198366428564546,0.844782570913797,24,-2.5280233932917744,-0.9828830705313218,0.07325505484109322,False
CPSF6,CPSF6 (11052),-0.24063317246465882,0.25735385549029616,24,-1.4750389986192705,-0.5348745418523866,0.5894693210776231,False
CRCP,CRCP (27297),0.2327189501114439,0.2738080331401961,24,-2.2357596714136045,-0.9478067272214225,0.5625538144296346,False
CRKL,CRKL (1399),-0.016031842687392685,0.9407307543809118,24,-2.0222003991196877,0.0441023299043492,0.026534657782658358,False
CRLS1,CRLS1 (54675),0.025665848266452282,0.9052409743454679,24,-1.1345329734301337,0.0803400032744736,0.04323579659821925,False
CRNKL1,CRNKL1 (51340),-0.15744919913374608,0.4624824136486445,24,-2.5125162007050346,-1.2205344664510465,0.33490477708832883,False
CSE1L,CSE1L (1434),-0.2551154330049525,0.22893010455627918,24,-2.75932018374472,-1.770003936866969,0.6402970933761518,False
CSNK1A1,CSNK1A1 (1452),-0.15984629041110296,0.4556086562427388,24,-2.0777211713589048,-0.3149757372364921,0.3414080332260745,False
CSNK2B,CSNK2B (1460),-0.2399357270864245,0.25877766306164013,24,-1.7501097224359543,0.1764670738886249,0.5870732134273446,False
CSTF1,CSTF1 (1477),0.11957435153549525,0.5778528875006584,24,-1.1324419373771992,-0.244650807082279,0.2381827122346952,False
CSTF3,CSTF3 (1479),-0.33538589255824847,0.1091251251158396,24,-1.732408699175931,-0.7315571934768794,0.9620752453520087,False
CTCF,CTCF (10664),0.0006202457990490962,0.9977050078354925,24,-2.306684435259053,-0.8905257925067526,0.0009978478980849903,False
CTDNEP1,CTDNEP1 (23399),0.08217550820560413,0.7026602930202737,24,-1.0525543819462873,-0.0258780704417851,0.15325458753211188,False
CTDP1,CTDP1 (9150),-0.38425853828987694,0.06375505707257284,24,-3.0134525224793958,-1.4802202880796873,1.1954853611433143,False
CTNNB1,CTNNB1 (1499),0.2287343262503736,0.2823395899088107,24,-1.7541103111163885,0.0423442227466517,0.549228220424024,False
CTNNBL1,CTNNBL1 (56259),-0.057528441498498645,0.7894642215674706,24,-1.7476748757109837,-0.3182940641109044,0.10266754738831783,False
CTPS1,CTPS1 (1503),-0.018079697168487528,0.9331754498903719,24,-2.03017101518117,-0.2308436355626798,0.030036695207677128,False
CTR9,CTR9 (9646),-0.017895204552858104,0.9338558925418832,24,-1.5920908922438648,-0.8576558610836131,0.029720136513486393,False
CUL1,CUL1 (8454),-0.09228696185449907,0.6680004735140979,24,-1.2517212579364096,-0.3077479607969344,0.17522322967342602,False
CUL3,CUL3 (8452),-0.1440612853279367,0.5018420082899199,24,-1.631115235071127,-0.0723754106387762,0.2994329874915154,False
CWC22,CWC22 (57703),-0.39074389734230264,0.05903902191740617,24,-2.432135477942344,-0.89883094504636,1.228860845957913,False
CWF19L2,CWF19L2 (143884),0.3082460118297907,0.14280202342987752,24,-1.020256261401237,-0.2047133377018504,0.8452656387909054,False
CYB5B,CYB5B (80777),0.18772126635636932,0.3797293753226582,24,-2.166515348445527,0.0361764994901914,0.42052580515920385,False
CYC1,CYC1 (1537),-0.37031299087599934,0.07487096824929869,24,-1.0845420848549234,0.0865568508054045,1.125686550435358,False
CYCS,CYCS (54205),-0.3854959387216541,0.06283363135180849,24,-1.3493088146583414,0.1135240069196013,1.2018078403241799,False
DAD1,DAD1 (1603),0.4824419112586459,0.01695787910818117,24,-2.1437157952883297,-0.6575467770922399,1.7706284651223991,True
DAP3,DAP3 (7818),-0.050406801250750304,0.8150567516523717,24,-1.440470125028935,-0.3014160844724817,0.08881215068165225,False
DARS1,DARS1 (1615),0.14599827137101168,0.49604743749239505,24,-2.719600666086836,-1.1838093775976528,0.3044767895258022,False
DARS2,DARS2 (55157),0.11518001821492672,0.5920061028128262,24,-1.058002943192044,0.157226278380051,0.22767381624283484,False
DBF4,DBF4 (10926),0.07204591478414896,0.7379685366361689,24,-1.5796028648850382,-0.1149477415189378,0.13196215397178312,False
DBR1,DBR1 (51163),0.2394758685237441,0.2597192172679305,24,-3.021095710828723,-0.4786380757093453,0.5854959146577863,False
DCLRE1B,DCLRE1B (64858),-0.10782279546343526,0.6160267170469517,24,-1.7887410948172184,-0.1591609283018676,0.21040045209783423,False
DCTN2,DCTN2 (10540),-0.20769315047333184,0.3301350181274088,24,-1.456100278772161,-0.6154039009207806,0.4813084066818374,False
DCTN4,DCTN4 (51164),0.38003775580020693,0.06697624518781407,24,-1.2482033504434118,-0.6936327274696379,1.1740792034656344,False
DCTN5,DCTN5 (84516),0.07681115948238447,0.7212895134509297,24,-1.833618055109531,-0.6202232403123635,0.14189038180341995,False
DCTN6,DCTN6 (10671),0.17897599203128542,0.40271597518887486,24,-1.6564620061229811,-0.5625299047543674,0.3950011421860507,False
DDB1,DDB1 (1642),0.0989750220322651,0.6454266940731261,24,-2.485603004150887,-1.3080180882536985,0.19015307666233264,False
DDOST,DDOST (1650),0.3191428885496187,0.12849053847026007,24,-1.2202496419314988,-0.3303469519628685,0.8911288508653029,False
DDX10,DDX10 (1662),0.5831735112567868,0.0027805573654230264,24,-2.4734664028841395,-0.4645984988252102,2.5558681406051793,True
DDX11,DDX11 (1663),0.14301123782067565,0.5049971279618857,24,-1.9280374176806072,-0.3074962330621311,0.2967110918097579,False
DDX18,DDX18 (8886),-0.14926844036759845,0.48634050867596584,24,-2.017099385452118,-0.8639641294280668,0.31305955530998797,False
DDX19A,DDX19A (55308),-0.30208989666869973,0.15137240028233323,24,-1.259944912911918,-0.0312207243457621,0.8199533024961739,False
DDX20,DDX20 (11218),0.1745905759437842,0.41452821994651146,24,-1.5421195735542237,-0.6322033690174663,0.3824458985277715,False
DDX21,DDX21 (9188),0.3629076141882423,0.08134184446710599,24,-1.818500477859093,-0.5397544016697259,1.089685983974656,False
DDX23,DDX23 (9416),-0.11951447307311357,0.5780447439391482,24,-2.0115152256042816,-0.7419100501022171,0.2380385434241491,False
DDX24,DDX24 (57062),0.38839573809812294,0.06071440611585577,24,-1.8985279047243893,-0.5700744869637926,1.2167082487220642,False
DDX27,DDX27 (55661),-0.15930784416944044,0.45714799905809056,24,-1.4108489153856918,-0.8134096757173925,0.3399431768037339,False
DDX39B,DDX39B (7919),-0.46474173689817544,0.022131657586667925,24,-1.3950285402101938,-0.0407066249203961,1.65498605765954,False
DDX3X,DDX3X (1654),-0.11744529020250365,0.5846916522708573,24,-1.6760679073849465,-0.7599626133018893,0.2330731066049651,False
DDX41,DDX41 (51428),-0.23127867618756318,0.2768727111754447,24,-1.866471889874884,-0.7292295799307296,0.5577198466016428,False
DDX42,DDX42 (11325),-0.07790066494296383,0.7174930346162511,24,-1.5273280596733494,-0.5903538390972404,0.1441823106809524,False
DDX46,DDX46 (9879),-0.3093081905300761,0.14135906448687507,24,-1.2179092105843123,-0.593052122821216,0.8496763376490873,False
DDX47,DDX47 (51202),0.23468068202517753,0.2696685897616575,24,-2.496019617250957,-1.0117636911542331,0.5691696360002282,False
DDX49,DDX49 (54555),0.6072788661976568,0.0016493017864625103,24,-2.3857878964091483,-0.7225776865779265,2.7826998706115775,True
DDX5,DDX5 (1655),-0.080009676358163,0.7101624751631642,24,-2.0904465387285343,-0.4016872556478578,0.14864227945784045,False
DDX51,DDX51 (317781),0.3209632169026789,0.12620476485436463,24,-1.2620084320318017,-0.2448339047536843,0.8989242480166623,False
DDX54,DDX54 (79039),0.1392321092296582,0.5164322876621822,24,-1.902053968805523,-0.7206387205348512,0.2869866132004138,False
DDX55,DDX55 (57696),0.32592190841718316,0.12012770254774377,24,-1.7569529912748203,-0.138077532621195,0.9203568287646506,False
DDX56,DDX56 (54606),0.027645472127757482,0.8979679951193028,24,-2.719165043665371,-1.4969927788288526,0.046739141941579535,False
DDX59,DDX59 (83479),0.4018607421163509,0.05158631576482829,24,-1.3628206315958682,-0.174235154807711,1.2874654878301295,False
DDX6,DDX6 (1656),0.1601289613675009,0.4548016265644994,24,-1.4056249391889477,0.1382109290359787,0.3421779907593175,False
DENR,DENR (8562),0.38998232660709914,0.059578437486611936,24,-1.406001272323199,-0.2238636600700178,1.2249108908463977,False
DHDDS,DHDDS (79947),0.15852026770712646,0.45940445362235116,24,-2.851816176325219,-1.1718467202449767,0.33780479892280324,False
DHFR,DHFR (1719),-0.14816776256236044,0.4998664772576938,23,-2.102875995175932,-0.2324682762908457,0.30114598753260735,False
DHPS,DHPS (1725),0.4633438098618078,0.022589319689417818,24,-1.593544246205841,-0.3192815263748683,1.6460968482996816,True
DHX15,DHX15 (1665),-0.23828497171326293,0.2621678009380449,24,-2.036325848907975,-1.2422164725356937,0.5814206487772611,False
DHX16,DHX16 (8449),-0.16210807746673167,0.44917225344115397,24,-1.856582510646112,-0.8694439062477286,0.3475870791015341,False
DHX33,DHX33 (56919),0.3329918264650644,0.11183557070351305,24,-1.7854596670889635,-0.1432213238806872,0.9514200416798976,False
DHX36,DHX36 (170506),0.05396233866976294,0.8022548096221771,24,-1.0316635118968356,-0.4061593794317992,0.09568767057261383,False
DHX37,DHX37 (57647),0.09307722717512593,0.665318072253435,24,-2.1577008347661266,-0.7558516773419174,0.17697067950999576,False
DHX38,DHX38 (9785),-0.21785081603950301,0.3064865459950941,24,-1.3385079939285167,-0.5341956331669936,0.5135885851858105,False
DHX8,DHX8 (1659),-0.13296771526427598,0.5356582410313722,24,-2.423716493466237,-1.02450422150929,0.27111220913682854,False
DHX9,DHX9 (1660),-0.20214026204178695,0.34351424330665625,24,-2.397727718693112,-0.738088997234909,0.4640552508570048,False
DIAPH1,DIAPH1 (1729),-0.19104686162887144,0.3711893633129532,24,-1.1908955051478498,0.092880102708421,0.4304044772825838,False
DIMT1,DIMT1 (27292),0.07537043298311942,0.7263196630824307,24,-1.3845908796635866,-0.7803297659360267,0.13887219836565512,False
DIS3,DIS3 (22894),0.24076174584731963,0.25709193078551124,24,-1.0633582586021326,-0.2471797540938021,0.5899115541246261,False
DKC1,DKC1 (1736),0.4198250213712352,0.04111265803862992,24,-1.840695031769649,-0.6335228868008962,1.3860244440614815,True
DLD,DLD (1738),-0.0954697318308941,0.6572215492306617,24,-1.5334520358328638,0.0207293568435627,0.18228820519051295,False
DLST,DLST (1743),-0.029527330025861172,0.8910615738364923,24,-1.1498713062419266,-0.0467947369479962,0.05009228445530587,False
DMAP1,DMAP1 (55929),0.6509207386363862,0.0005720059096200379,24,-1.6970524543391474,-0.5195204243289839,3.242599484315167,True
DNAAF10,DNAAF10 (116143),-0.13706860832481338,0.5230344369382376,24,-1.2618304321999876,-0.0294710258405165,0.281469715951291,False
DNAAF5,DNAAF5 (54919),0.08192364177849445,0.703531361009317,24,-1.0652379576694426,0.1397758090710141,0.15271653844284697,False
DNAJA3,DNAJA3 (9093),0.11126039010434048,0.6047536660792284,24,-1.6904517165719188,-0.547605472037308,0.21842149022006666,False
DNAJC11,DNAJC11 (55735),0.19599271448692102,0.35869570095461,24,-1.5188966074192085,0.0140740192246625,0.44527382840593693,False
DNAJC17,DNAJC17 (55192),-0.14225759173558028,0.5072676134006534,24,-2.257403299824212,-0.8871588651051139,0.29476286441308247,False
DNAJC8,DNAJC8 (22826),-0.164963679574107,0.44111503635666066,24,-1.477957802138686,-0.4600249781625491,0.35544813810591297,False
DNAJC9,DNAJC9 (23234),-0.24467554490887244,0.24920118615873088,24,-2.964703504226015,-0.1487879253723605,0.6034498948340338,False
